formula,material_id,band_gap,efermi,energy_above_hull,database_IDs,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
LaMgCu,mp-1206944,0.0,6.28016208,0.0,pf-35911,"{57: 1, 12: 1, 29: 1}","[12, 29, 57]",121291571,La1Mg1Cu1
MgCu2,mp-1038,0.0,5.6643077,0.0,icsd-108142,"{12: 1, 29: 2}","[12, 29]",121292,Mg1Cu2
Y2MgCu2,mp-4901,0.0,4.05838775,0.0,icsd-411711,"{39: 2, 12: 1, 29: 2}","[12, 29, 39]",121292392,Y2Mg1Cu2
LaMgCu2,mp-12947,0.0,6.44551541,0.0,icsd-155984,"{57: 1, 12: 1, 29: 2}","[12, 29, 57]",121292571,La1Mg1Cu2
La2MgCu2,mp-11086,0.0,6.67189763,0.0,icsd-411709,"{57: 2, 12: 1, 29: 2}","[12, 29, 57]",121292572,La2Mg1Cu2
Pr2MgCu2,mp-1205577,0.0,4.1552683,0.0,pf-18953,"{59: 2, 12: 1, 29: 2}","[12, 29, 59]",121292592,Pr2Mg1Cu2
Nd2MgCu2,mp-16638,0.0,4.10446067,0.0,icsd-411710,"{60: 2, 12: 1, 29: 2}","[12, 29, 60]",121292602,Nd2Mg1Cu2
Sm2MgCu2,mp-1206905,0.0,4.00667912,0.0,pf-29492,"{62: 2, 12: 1, 29: 2}","[12, 29, 62]",121292622,Sm2Mg1Cu2
Tb2MgCu2,mp-1205707,0.0,4.03549403,0.0,pf-8490,"{65: 2, 12: 1, 29: 2}","[12, 29, 65]",121292652,Tb2Mg1Cu2
Dy2MgCu2,mp-1205987,0.0,4.05222989,0.0,pf-19028,"{66: 2, 12: 1, 29: 2}","[12, 29, 66]",121292662,Dy2Mg1Cu2
Ho2MgCu2,mp-1205563,0.0,4.00913107,0.0,pf-29558,"{67: 2, 12: 1, 29: 2}","[12, 29, 67]",121292672,Ho2Mg1Cu2
Er2MgCu2,mp-1205745,0.0,4.09057717,0.0,pf-7176,"{68: 2, 12: 1, 29: 2}","[12, 29, 68]",121292682,Er2Mg1Cu2
Tm2MgCu2,mp-1205970,0.0,4.125277,0.0,pf-17625,"{69: 2, 12: 1, 29: 2}","[12, 29, 69]",121292692,Tm2Mg1Cu2
YMgCu4,mp-13172,0.0,5.3485692,0.0,icsd-191559,"{39: 1, 12: 1, 29: 4}","[12, 29, 39]",121294391,Y1Mg1Cu4
MgInCu4,mp-30587,0.0,6.78319793,0.0,icsd-628018,"{12: 1, 49: 1, 29: 4}","[12, 29, 49]",121294491,Mg1In1Cu4
MgCu4Sn,mp-3676,0.0,6.91174387,0.0,icsd-108141,"{12: 1, 29: 4, 50: 1}","[12, 29, 50]",121294501,Mg1Cu4Sn1
NdMgCu4,mp-1071051,0.0,5.15512745,0.0,icsd-194977,"{60: 1, 12: 1, 29: 4}","[12, 29, 60]",121294601,Nd1Mg1Cu4
YMgZn,mp-6908,0.0,3.2819915,0.0,icsd-160907,"{39: 1, 12: 1, 30: 1}","[12, 30, 39]",121301391,Y1Mg1Zn1
MgZnAg2,mp-11236,0.0,4.40522056,0.0,icsd-58333,"{12: 1, 30: 1, 47: 2}","[12, 30, 47]",121301472,Mg1Zn1Ag2
MgZn2,mp-1124,0.0,3.49752987,0.0,icsd-642928,"{12: 1, 30: 2}","[12, 30]",121302,Mg1Zn2
CeMgZn2,mp-13254,0.0,4.44753228,0.0,icsd-249342,"{58: 1, 12: 1, 30: 2}","[12, 30, 58]",121302581,Ce1Mg1Zn2
MgGa,mp-574266,0.0,3.79327927,0.0,icsd-103789,"{12: 1, 31: 1}","[12, 31]",121311,Mg1Ga1
YMgGa,mp-5590,0.0,3.76071612,0.0,icsd-160909,"{39: 1, 12: 1, 31: 1}","[12, 31, 39]",121311391,Y1Mg1Ga1
LaMgGa,mp-21509,0.0,5.57253472,0.0,icsd-413276,"{57: 1, 12: 1, 31: 1}","[12, 31, 57]",121311571,La1Mg1Ga1
CeMgGa,mp-21375,0.0,5.28708063,0.0,icsd-413062,"{58: 1, 12: 1, 31: 1}","[12, 31, 58]",121311581,Ce1Mg1Ga1
PrMgGa,mp-7239,0.0,3.64375606,0.0,icsd-413285,"{59: 1, 12: 1, 31: 1}","[12, 31, 59]",121311591,Pr1Mg1Ga1
NdMgGa,mp-11155,0.0,3.60132594,0.0,icsd-413277,"{60: 1, 12: 1, 31: 1}","[12, 31, 60]",121311601,Nd1Mg1Ga1
SmMgGa,mp-11157,0.0,3.57960777,0.0,icsd-413286,"{62: 1, 12: 1, 31: 1}","[12, 31, 62]",121311621,Sm1Mg1Ga1
GdMgGa,mp-574004,0.0,3.39946744,0.0,icsd-54616,"{64: 1, 12: 1, 31: 1}","[12, 31, 64]",121311641,Gd1Mg1Ga1
TbMgGa,mp-1205835,0.0,3.62151063,0.0,pf-21668,"{65: 1, 12: 1, 31: 1}","[12, 31, 65]",121311651,Tb1Mg1Ga1
DyMgGa,mp-1205763,0.0,3.64122792,0.0,pf-32110,"{66: 1, 12: 1, 31: 1}","[12, 31, 66]",121311661,Dy1Mg1Ga1
HoMgGa,mp-1205995,0.0,3.61525041,0.0,pf-690,"{67: 1, 12: 1, 31: 1}","[12, 31, 67]",121311671,Ho1Mg1Ga1
ErMgGa,mp-1207050,0.0,3.6327505,0.0,pf-11172,"{68: 1, 12: 1, 31: 1}","[12, 31, 68]",121311681,Er1Mg1Ga1
TmMgGa,mp-11156,0.0,3.62297544,0.0,icsd-413278,"{69: 1, 12: 1, 31: 1}","[12, 31, 69]",121311691,Tm1Mg1Ga1
MgGaAu,mp-1080605,0.0,4.66289058,0.0,icsd-192086,"{12: 1, 31: 1, 79: 1}","[12, 31, 79]",121311791,Mg1Ga1Au1
MgGaAu2,mp-1079175,0.0,4.65485293,0.0,icsd-192087,"{12: 1, 31: 1, 79: 2}","[12, 31, 79]",121311792,Mg1Ga1Au2
SrMgGe,mp-15643,0.026900000000000368,3.22584409,0.0,icsd-42458,"{38: 1, 12: 1, 32: 1}","[12, 32, 38]",121321381,Sr1Mg1Ge1
BaMgGe,mp-754515,0.0,3.20502897,0.0,icsd-42460,"{56: 1, 12: 1, 32: 1}","[12, 32, 56]",121321561,Ba1Mg1Ge1
EuMgGe,mp-867152,0.0,3.33602529,0.0,icsd-427571,"{63: 1, 12: 1, 32: 1}","[12, 32, 63]",121321631,Eu1Mg1Ge1
Y2MgGe2,mp-865747,0.0,3.98167115,0.0,icsd-423457,"{39: 2, 12: 1, 32: 2}","[12, 32, 39]",121322392,Y2Mg1Ge2
Ce2MgGe2,mp-22511,0.0,5.91693335,0.0,icsd-413849,"{58: 2, 12: 1, 32: 2}","[12, 32, 58]",121322582,Ce2Mg1Ge2
Pr2MgGe2,mp-21350,0.0,3.6920841,0.0,icsd-413850,"{59: 2, 12: 1, 32: 2}","[12, 32, 59]",121322592,Pr2Mg1Ge2
Nd2MgGe2,mp-977548,0.0,3.66618655,0.0,icsd-423449,"{60: 2, 12: 1, 32: 2}","[12, 32, 60]",121322602,Nd2Mg1Ge2
Sm2MgGe2,mp-867932,0.0,3.66297309,0.0,icsd-423451,"{62: 2, 12: 1, 32: 2}","[12, 32, 62]",121322622,Sm2Mg1Ge2
Gd2MgGe2,mp-19945,0.0,3.71490524,0.0,icsd-93403,"{64: 2, 12: 1, 32: 2}","[12, 32, 64]",121322642,Gd2Mg1Ge2
Tb2MgGe2,mp-867301,0.0,3.90217848,0.0,icsd-423450,"{65: 2, 12: 1, 32: 2}","[12, 32, 65]",121322652,Tb2Mg1Ge2
Dy2MgGe2,mp-977559,0.0,3.8477801,0.0,icsd-423452,"{66: 2, 12: 1, 32: 2}","[12, 32, 66]",121322662,Dy2Mg1Ge2
Ho2MgGe2,mp-863723,0.0,3.87014861,0.0,icsd-423453,"{67: 2, 12: 1, 32: 2}","[12, 32, 67]",121322672,Ho2Mg1Ge2
Er2MgGe2,mp-862697,0.0,3.90909905,0.0,icsd-423456,"{68: 2, 12: 1, 32: 2}","[12, 32, 68]",121322682,Er2Mg1Ge2
Tm2MgGe2,mp-865403,0.0,3.89993046,0.0,icsd-423454,"{69: 2, 12: 1, 32: 2}","[12, 32, 69]",121322692,Tm2Mg1Ge2
Lu2MgGe2,mp-865129,0.0,3.86893735,0.0,icsd-423455,"{71: 2, 12: 1, 32: 2}","[12, 32, 71]",121322712,Lu2Mg1Ge2
Cs2MgGe3Se8,mp-1195667,1.4687000000000001,0.86459552,0.0,icsd-193784,"{55: 2, 12: 1, 32: 3, 34: 8}","[12, 32, 34, 55]",121323348552,Cs2Mg1Ge3Se8
Ba2Mg(GeIr)4,mp-1190166,0.0,4.63221509,0.0,icsd-429723,"{56: 2, 12: 1, 32: 4, 77: 4}","[12, 32, 56, 77]",121324562774,Ba2Mg1Ge4Ir4
Lu4MgGe4,mp-1210685,0.0,4.02498338,0.0,pf-40960,"{71: 4, 12: 1, 32: 4}","[12, 32, 71]",121324714,Lu4Mg1Ge4
Y5Mg13Cu5,mp-568046,0.0,3.7812163,0.0,icsd-419473,"{39: 5, 12: 13, 29: 5}","[12, 29, 39]",1213295395,Y5Mg13Cu5
Sm3Mg13Zn30,mp-571469,0.0,3.48301512,0.0,icsd-151172,"{62: 3, 12: 13, 30: 30}","[12, 30, 62]",12133030623,Sm3Mg13Zn30
MgAsPt5,mp-865146,0.0,6.74627338,0.0,icsd-610830,"{12: 1, 33: 1, 78: 5}","[12, 33, 78]",121331785,Mg1As1Pt5
MgAs4,mp-7623,0.8144,3.60200423,0.0,icsd-1079,"{12: 1, 33: 4}","[12, 33]",121334,Mg1As4
MgSe,mp-1018040,2.5765,0.58356759,0.0,icsd-658986,"{12: 1, 34: 1}","[12, 34]",121341,Mg1Se1
MgU8Se17,mp-1194009,0.0,6.28466005,0.0,icsd-601593,"{12: 1, 92: 8, 34: 17}","[12, 34, 92]",1213417928,Mg1U8Se17
MgSe2,mp-1103590,1.9684999999999997,2.88474898,0.0,icsd-642815,"{12: 1, 34: 2}","[12, 34]",121342,Mg1Se2
Lu2MgSe4,mp-10191,1.4769999999999999,1.8643624,0.0,icsd-44912,"{71: 2, 12: 1, 34: 4}","[12, 34, 71]",121344712,Lu2Mg1Se4
Cs2MgSn3Se8,mp-1195633,1.4299,2.3060305,0.0,icsd-193778,"{55: 2, 12: 1, 50: 3, 34: 8}","[12, 34, 50, 55]",121348503552,Cs2Mg1Sn3Se8
MgBr2,mp-30034,4.4707,-0.61412415,0.0,icsd-165972,"{12: 1, 35: 2}","[12, 35]",121352,Mg1Br2
CsMgBr3,mp-29750,4.0445,-0.20212235,0.0,icsd-87260,"{55: 1, 12: 1, 35: 3}","[12, 35, 55]",121353551,Cs1Mg1Br3
Mg13Au41,mp-30407,0.0,5.25511848,0.0,icsd-58544,"{12: 13, 79: 41}","[12, 79]",12137941,Mg13Au41
SrMgIn3,mp-571443,0.0,5.39220055,0.0,icsd-249592,"{38: 1, 12: 1, 49: 3}","[12, 38, 49]",121381493,Sr1Mg1In3
SrMgSn,mp-30780,0.0,4.38282263,0.0,icsd-104872,"{38: 1, 12: 1, 50: 1}","[12, 38, 50]",121381501,Sr1Mg1Sn1
SrMgPt,mp-1103033,0.0,3.84395306,0.0,icsd-426614,"{38: 1, 12: 1, 78: 1}","[12, 38, 78]",121381781,Sr1Mg1Pt1
SrMgPb,mp-1103314,0.0,4.29436533,0.0,icsd-642747,"{38: 1, 12: 1, 82: 1}","[12, 38, 82]",121381821,Sr1Mg1Pb1
YMg,mp-615,0.0,3.04451837,0.0,icsd-104889,"{39: 1, 12: 1}","[12, 39]",121391,Y1Mg1
YMgPd,mp-12696,0.0,4.04246859,0.0,icsd-54272,"{39: 1, 12: 1, 46: 1}","[12, 39, 46]",121391461,Y1Mg1Pd1
YMgAg,mp-30737,0.0,3.47776685,0.0,icsd-104477,"{39: 1, 12: 1, 47: 1}","[12, 39, 47]",121391471,Y1Mg1Ag1
YMgIn,mp-21503,0.0,5.04312855,0.0,icsd-160910,"{39: 1, 12: 1, 49: 1}","[12, 39, 49]",121391491,Y1Mg1In1
YMgAu,mp-1205750,0.0,4.17805182,0.0,pf-36743,"{39: 1, 12: 1, 79: 1}","[12, 39, 79]",121391791,Y1Mg1Au1
YMgTl,mp-11984,0.0,5.19911,0.0,icsd-414438,"{39: 1, 12: 1, 81: 1}","[12, 39, 81]",121391811,Y1Mg1Tl1
Y4MgRh,mp-1207807,0.0,3.54872368,0.0,pf-2997,"{39: 4, 12: 1, 45: 1}","[12, 39, 45]",121394451,Y4Mg1Rh1
Y4MgIr,mp-1207822,0.0,3.78932948,0.0,pf-11318,"{39: 4, 12: 1, 77: 1}","[12, 39, 77]",121394771,Y4Mg1Ir1
Y4MgPt,mp-1207810,0.014600000000000168,3.60420476,0.0,pf-23627,"{39: 4, 12: 1, 78: 1}","[12, 39, 78]",121394781,Y4Mg1Pt1
MgSn4Ru,mp-20202,0.0,8.55981529,0.0,icsd-412492,"{12: 1, 50: 4, 44: 1}","[12, 44, 50]",121441504,Mg1Sn4Ru1
La4MgRu,mp-605878,0.0,7.23876032,0.0,icsd-418013,"{57: 4, 12: 1, 44: 1}","[12, 44, 57]",121441574,La4Mg1Ru1
Pr4MgRu,mp-605873,0.0,3.69681976,0.0,icsd-418014,"{59: 4, 12: 1, 44: 1}","[12, 44, 59]",121441594,Pr4Mg1Ru1
Nd4MgRu,mp-605835,0.0,3.58870486,0.0,icsd-418015,"{60: 4, 12: 1, 44: 1}","[12, 44, 60]",121441604,Nd4Mg1Ru1
Sm4MgRu,mp-1208945,0.0,3.50930143,0.0,pf-10929,"{62: 4, 12: 1, 44: 1}","[12, 44, 62]",121441624,Sm4Mg1Ru1
Gd4MgRu,mp-1213042,0.0,2.25526432,0.0,pf-31940,"{64: 4, 12: 1, 44: 1}","[12, 44, 64]",121441644,Gd4Mg1Ru1
Tb4MgRu,mp-1208484,0.0,3.60233365,0.0,pf-21544,"{65: 4, 12: 1, 44: 1}","[12, 44, 65]",121441654,Tb4Mg1Ru1
Dy4MgRu,mp-1212975,0.0,3.53440227,0.0,pf-502,"{66: 4, 12: 1, 44: 1}","[12, 44, 66]",121441664,Dy4Mg1Ru1
Ho4MgRu,mp-1212321,0.0,3.43918758,0.0,pf-10985,"{67: 4, 12: 1, 44: 1}","[12, 44, 67]",121441674,Ho4Mg1Ru1
MgRh,mp-1172,0.0,5.70327452,0.0,icsd-656818,"{12: 1, 45: 1}","[12, 45]",121451,Mg1Rh1
CeMgIn3Rh,mp-1213919,0.0,7.50184307,0.0,pf-26794,"{58: 1, 12: 1, 49: 3, 45: 1}","[12, 45, 49, 58]",121451493581,Ce1Mg1In3Rh1
LaMgRh,mp-569186,0.0,6.73893229,0.0,icsd-412113,"{57: 1, 12: 1, 45: 1}","[12, 45, 57]",121451571,La1Mg1Rh1
La4MgRh,mp-1211476,0.0,7.06595373,0.0,pf-22619,"{57: 4, 12: 1, 45: 1}","[12, 45, 57]",121451574,La4Mg1Rh1
CeMgRh,mp-1213760,0.0,6.36347623,0.0,pf-11957,"{58: 1, 12: 1, 45: 1}","[12, 45, 58]",121451581,Ce1Mg1Rh1
PrMgRh,mp-16646,0.0,4.47192429,0.0,icsd-412115,"{59: 1, 12: 1, 45: 1}","[12, 45, 59]",121451591,Pr1Mg1Rh1
Pr4MgRh,mp-1209444,0.0,3.59746619,0.0,pf-1692,"{59: 4, 12: 1, 45: 1}","[12, 45, 59]",121451594,Pr4Mg1Rh1
NdMgRh,mp-1209841,0.0,4.47963965,0.0,pf-1514,"{60: 1, 12: 1, 45: 1}","[12, 45, 60]",121451601,Nd1Mg1Rh1
Nd4MgRh,mp-1210030,0.0,3.50056515,0.0,pf-12157,"{60: 4, 12: 1, 45: 1}","[12, 45, 60]",121451604,Nd4Mg1Rh1
Sm4MgRh,mp-567957,0.0,3.47350113,0.0,icsd-417452,"{62: 4, 12: 1, 45: 1}","[12, 45, 62]",121451624,Sm4Mg1Rh1
Gd4MgRh,mp-1191587,0.0,3.33603544,0.0,icsd-417453,"{64: 4, 12: 1, 45: 1}","[12, 45, 64]",121451644,Gd4Mg1Rh1
Tb4MgRh,mp-1208478,0.0,3.63233009,0.0,pf-22699,"{65: 4, 12: 1, 45: 1}","[12, 45, 65]",121451654,Tb4Mg1Rh1
Dy4MgRh,mp-571208,0.0,3.58517285,0.0,icsd-417454,"{66: 4, 12: 1, 45: 1}","[12, 45, 66]",121451664,Dy4Mg1Rh1
Ho4MgRh,mp-1212304,0.0,3.47856497,0.0,pf-23969,"{67: 4, 12: 1, 45: 1}","[12, 45, 67]",121451674,Ho4Mg1Rh1
Er4MgRh,mp-1212943,0.0,3.45838774,0.0,pf-34464,"{68: 4, 12: 1, 45: 1}","[12, 45, 68]",121451684,Er4Mg1Rh1
Tm4MgRh,mp-1208049,0.0,3.41987226,0.0,pf-33192,"{69: 4, 12: 1, 45: 1}","[12, 45, 69]",121451694,Tm4Mg1Rh1
Lu4MgRh,mp-1210733,0.0,3.36822715,0.0,pf-1770,"{71: 4, 12: 1, 45: 1}","[12, 45, 71]",121451714,Lu4Mg1Rh1
MgPd,mp-506,0.0,4.84713917,0.0,icsd-104847,"{12: 1, 46: 1}","[12, 46]",121461,Mg1Pd1
MgSbPd,mp-10183,0.0,6.23207912,0.0,icsd-44825,"{12: 1, 51: 1, 46: 1}","[12, 46, 51]",121461511,Mg1Sb1Pd1
LaMgPd,mp-1078841,0.0,6.27854863,0.0,icsd-657924,"{57: 1, 12: 1, 46: 1}","[12, 46, 57]",121461571,La1Mg1Pd1
CeMgPd,mp-19731,0.0,5.8584118,0.0,icsd-412401,"{58: 1, 12: 1, 46: 1}","[12, 46, 58]",121461581,Ce1Mg1Pd1
PrMgPd,mp-1080740,0.0,4.16265782,0.0,icsd-657926,"{59: 1, 12: 1, 46: 1}","[12, 46, 59]",121461591,Pr1Mg1Pd1
NdMgPd,mp-1205891,0.0,4.1436036,0.0,pf-23769,"{60: 1, 12: 1, 46: 1}","[12, 46, 60]",121461601,Nd1Mg1Pd1
SmMgPd,mp-1079743,0.0,4.06351119,0.0,icsd-657927,"{62: 1, 12: 1, 46: 1}","[12, 46, 62]",121461621,Sm1Mg1Pd1
EuMgPd,mp-1102076,0.0,4.03741511,0.0,icsd-412725,"{63: 1, 12: 1, 46: 1}","[12, 46, 63]",121461631,Eu1Mg1Pd1
GdMgPd,mp-20332,0.0,3.94173758,0.0,icsd-657928,"{64: 1, 12: 1, 46: 1}","[12, 46, 64]",121461641,Gd1Mg1Pd1
TbMgPd,mp-1207014,0.0,4.16959328,0.0,pf-2822,"{65: 1, 12: 1, 46: 1}","[12, 46, 65]",121461651,Tb1Mg1Pd1
DyMgPd,mp-1078639,0.0,4.09441003,0.0,icsd-657929,"{66: 1, 12: 1, 46: 1}","[12, 46, 66]",121461661,Dy1Mg1Pd1
HoMgPd,mp-1205936,0.0,4.04711902,0.0,pf-13329,"{67: 1, 12: 1, 46: 1}","[12, 46, 67]",121461671,Ho1Mg1Pd1
ErMgPd,mp-1079435,0.0,4.05635692,0.0,icsd-657930,"{68: 1, 12: 1, 46: 1}","[12, 46, 68]",121461681,Er1Mg1Pd1
TmMgPd,mp-1205919,0.0,4.06697438,0.0,pf-15050,"{69: 1, 12: 1, 46: 1}","[12, 46, 69]",121461691,Tm1Mg1Pd1
MgPd2,mp-12741,0.0,4.56239495,0.0,icsd-150227,"{12: 1, 46: 2}","[12, 46]",121462,Mg1Pd2
Dy2MgPd2,mp-1206818,0.0,4.11613271,0.0,pf-15244,"{66: 2, 12: 1, 46: 2}","[12, 46, 66]",121462662,Dy2Mg1Pd2
MgPd3,mp-12742,0.0,4.57300366,0.0,icsd-150228,"{12: 1, 46: 3}","[12, 46]",121463,Mg1Pd3
MgAg,mp-2696,0.0,4.19498921,0.0,icsd-151379,"{12: 1, 47: 1}","[12, 47]",121471,Mg1Ag1
MgAgSb,mp-1008903,0.0,5.13857318,0.0,icsd-187149,"{12: 1, 47: 1, 51: 1}","[12, 47, 51]",121471511,Mg1Ag1Sb1
LaMgAg,mp-1079843,0.0,5.43452602,0.0,icsd-657932,"{57: 1, 12: 1, 47: 1}","[12, 47, 57]",121471571,La1Mg1Ag1
PrMgAg,mp-1079756,0.0,3.52133513,0.0,icsd-657934,"{59: 1, 12: 1, 47: 1}","[12, 47, 59]",121471591,Pr1Mg1Ag1
NdMgAg,mp-1209825,0.0,3.41943588,0.0,pf-3261,"{60: 1, 12: 1, 47: 1}","[12, 47, 60]",121471601,Nd1Mg1Ag1
SmMgAg,mp-1095154,0.0,3.35845309,0.0,icsd-657935,"{62: 1, 12: 1, 47: 1}","[12, 47, 62]",121471621,Sm1Mg1Ag1
EuMgAg,mp-1212683,0.0,2.91797231,0.0,pf-13756,"{63: 1, 12: 1, 47: 1}","[12, 47, 63]",121471631,Eu1Mg1Ag1
TbMgAg,mp-1205829,0.0,3.43901194,0.0,pf-22933,"{65: 1, 12: 1, 47: 1}","[12, 47, 65]",121471651,Tb1Mg1Ag1
DyMgAg,mp-1078820,0.0,3.41762006,0.0,icsd-657937,"{66: 1, 12: 1, 47: 1}","[12, 47, 66]",121471661,Dy1Mg1Ag1
HoMgAg,mp-1205940,0.0,3.34545371,0.0,pf-33434,"{67: 1, 12: 1, 47: 1}","[12, 47, 67]",121471671,Ho1Mg1Ag1
ErMgAg,mp-1079097,0.0,3.39254237,0.0,icsd-657938,"{68: 1, 12: 1, 47: 1}","[12, 47, 68]",121471681,Er1Mg1Ag1
TmMgAg,mp-1206263,0.0,3.36444074,0.0,pf-2020,"{69: 1, 12: 1, 47: 1}","[12, 47, 69]",121471691,Tm1Mg1Ag1
MgCdAg2,mp-30727,0.0,3.90019278,0.0,icsd-104404,"{12: 1, 48: 1, 47: 2}","[12, 47, 48]",121472481,Mg1Cd1Ag2
MgInAg2,mp-973088,0.0,5.98076365,0.0,icsd-605394,"{12: 1, 49: 1, 47: 2}","[12, 47, 49]",121472491,Mg1In1Ag2
MgCd,mp-11307,0.0,2.7782282,0.0,icsd-102022,"{12: 1, 48: 1}","[12, 48]",121481,Mg1Cd1
MgIn,mp-2313,0.0,6.0475944,0.0,icsd-639937,"{12: 1, 49: 1}","[12, 49]",121491,Mg1In1
PrMgIn,mp-1205949,0.0,4.81235547,0.0,pf-16811,"{59: 1, 12: 1, 49: 1}","[12, 49, 59]",121491591,Pr1Mg1In1
NdMgIn,mp-1206860,0.0,4.81683318,0.0,pf-27368,"{60: 1, 12: 1, 49: 1}","[12, 49, 60]",121491601,Nd1Mg1In1
SmMgIn,mp-21456,0.0,4.82580772,0.0,icsd-413808,"{62: 1, 12: 1, 49: 1}","[12, 49, 62]",121491621,Sm1Mg1In1
GdMgIn,mp-1101056,0.0,4.66586155,0.0,icsd-54617,"{64: 1, 12: 1, 49: 1}","[12, 49, 64]",121491641,Gd1Mg1In1
TbMgIn,mp-1205951,0.0,5.01484619,0.0,pf-16883,"{65: 1, 12: 1, 49: 1}","[12, 49, 65]",121491651,Tb1Mg1In1
DyMgIn,mp-20573,0.0,5.01619816,0.0,icsd-55102,"{66: 1, 12: 1, 49: 1}","[12, 49, 66]",121491661,Dy1Mg1In1
HoMgIn,mp-20538,0.0,4.97024089,0.0,icsd-55103,"{67: 1, 12: 1, 49: 1}","[12, 49, 67]",121491671,Ho1Mg1In1
ErMgIn,mp-1205779,0.0,5.00927931,0.0,pf-39662,"{68: 1, 12: 1, 49: 1}","[12, 49, 68]",121491681,Er1Mg1In1
TmMgIn,mp-20979,0.0,4.97900851,0.0,icsd-55104,"{69: 1, 12: 1, 49: 1}","[12, 49, 69]",121491691,Tm1Mg1In1
LuMgIn,mp-1205857,0.0,5.05403441,0.0,pf-18778,"{71: 1, 12: 1, 49: 1}","[12, 49, 71]",121491711,Lu1Mg1In1
CeMgSn,mp-1095568,0.0,6.68526976,0.0,icsd-183534,"{58: 1, 12: 1, 50: 1}","[12, 50, 58]",121501581,Ce1Mg1Sn1
PrMgSn,mp-1071863,0.0,4.53827925,0.0,icsd-183518,"{59: 1, 12: 1, 50: 1}","[12, 50, 59]",121501591,Pr1Mg1Sn1
NdMgSn,mp-1077034,0.0,4.78093103,0.0,icsd-182480,"{60: 1, 12: 1, 50: 1}","[12, 50, 60]",121501601,Nd1Mg1Sn1
EuMgSn,mp-1102145,0.0,4.45210519,0.0,icsd-602712,"{63: 1, 12: 1, 50: 1}","[12, 50, 63]",121501631,Eu1Mg1Sn1
TbMgSn,mp-1071468,0.0,4.74077523,0.0,icsd-182481,"{65: 1, 12: 1, 50: 1}","[12, 50, 65]",121501651,Tb1Mg1Sn1
DyMgSn,mp-867348,0.0,4.72742259,0.0,icsd-183524,"{66: 1, 12: 1, 50: 1}","[12, 50, 66]",121501661,Dy1Mg1Sn1
HoMgSn,mp-977388,0.0,4.73808914,0.0,icsd-183526,"{67: 1, 12: 1, 50: 1}","[12, 50, 67]",121501671,Ho1Mg1Sn1
ErMgSn,mp-862993,0.0,5.09131778,0.0,icsd-183529,"{68: 1, 12: 1, 50: 1}","[12, 50, 68]",121501681,Er1Mg1Sn1
TmMgSn,mp-1072345,0.0,4.77380805,0.0,icsd-183532,"{69: 1, 12: 1, 50: 1}","[12, 50, 69]",121501691,Tm1Mg1Sn1
MgSnAu,mp-5549,0.0,6.13181635,0.0,icsd-159391,"{12: 1, 50: 1, 79: 1}","[12, 50, 79]",121501791,Mg1Sn1Au1
MgSbPt,mp-10184,0.0,6.26118013,0.0,icsd-44826,"{12: 1, 51: 1, 78: 1}","[12, 51, 78]",121511781,Mg1Sb1Pt1
Mg15Si2Ir5,mp-568029,0.0,4.89244713,0.0,icsd-95783,"{12: 15, 14: 2, 77: 5}","[12, 14, 77]",1215142775,Mg15Si2Ir5
MgTe,mp-13033,2.3186,2.01316235,0.0,icsd-168347,"{12: 1, 52: 1}","[12, 52]",121521,Mg1Te1
MgTe2,mp-2604,1.1161999999999992,4.8863282,0.0,icsd-30390,"{12: 1, 52: 2}","[12, 52]",121522,Mg1Te2
MgI2,mp-23205,3.6162000000000005,1.30327246,0.0,icsd-281551,"{12: 1, 53: 2}","[12, 53]",121532,Mg1I2
CsMgI3,mp-29751,3.1519999999999997,1.33694379,0.0,icsd-87262,"{55: 1, 12: 1, 53: 3}","[12, 53, 55]",121533551,Cs1Mg1I3
LaMgAu,mp-1206060,0.0,6.14804935,0.0,pf-5272,"{57: 1, 12: 1, 79: 1}","[12, 57, 79]",121571791,La1Mg1Au1
LaMgTl,mp-11985,0.0,6.61115407,0.0,icsd-414439,"{57: 1, 12: 1, 81: 1}","[12, 57, 81]",121571811,La1Mg1Tl1
La4MgIr,mp-570078,0.0,7.32466056,0.0,icsd-418746,"{57: 4, 12: 1, 77: 1}","[12, 57, 77]",121574771,La4Mg1Ir1
CeMgPt,mp-19934,0.0,6.49889108,0.0,icsd-412400,"{58: 1, 12: 1, 78: 1}","[12, 58, 78]",121581781,Ce1Mg1Pt1
CeMgTl,mp-21518,0.0,6.23079639,0.0,icsd-414440,"{58: 1, 12: 1, 81: 1}","[12, 58, 81]",121581811,Ce1Mg1Tl1
PrMg,mp-1548,0.0,3.30588397,0.0,icsd-642762,"{59: 1, 12: 1}","[12, 59]",121591,Pr1Mg1
PrMgPt,mp-16644,0.0,4.75465507,0.0,icsd-412100,"{59: 1, 12: 1, 78: 1}","[12, 59, 78]",121591781,Pr1Mg1Pt1
PrMgTl,mp-1205937,0.0,4.90349779,0.0,pf-14333,"{59: 1, 12: 1, 81: 1}","[12, 59, 81]",121591811,Pr1Mg1Tl1
Pr4MgIr,mp-1209720,0.0,3.7677601,0.0,pf-32346,"{59: 4, 12: 1, 77: 1}","[12, 59, 77]",121594771,Pr4Mg1Ir1
